Loc,Loc Name,Loc St Abbrev,Loc Cnty,Loc Zone,Dir Flo,Loc Stat Ind,Loc Type Ind,Eff Date,Inact Date,TSP,TSP Name,TSP FERC CID,Update D/T,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name
79502,ETX SERVICE POINT,TX,SAN JACINTO,ETX,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,N,,"	",,N,,,
79503,WLA SERVICE POINT,LA,CALCASIEU,WLA,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:10,N,,"	",,N,,,
79504,ELA SERVICE POINT,LA,ST LANDRY,ELA,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:16,N,,"	",,N,,,
79505,ZONE M1 24  SERVICE POINT,AR,PULASKI,1,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200603 17:28:55,N,,"	",,N,,,
79506,ZONE M1 30  SERVICE POINT,MS,ATTALA,1,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,N,,"	",,N,,,
79507,ZONE M2 24  SERVICE POINT,OH,NOBLE,2,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200603 17:29:21,N,,"	",,N,,,
79508,ZONE M2 30  SERVICE POINT,PA,WESTMORELAND,2,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200611 10:02:15,N,,"	",,N,,,
79509,ZONE M3  SERVICE POINT,PA,INDIANA,3,R,A,PPT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79511,ZONE M1 STORAGE POINT,IL,WHITE,1,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,N,,"	",,N,,,
79512,ZONE M2 STORAGE POINT,PA,WESTMORELAND,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79513,ZONE M3 STORAGE POINT,PA,JUNIATA,3,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,N,,"	",,N,,,
79514,TETCO SYSTEM BALANCE POINT,PA,JUNIATA,3,D,A,VIR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,N,,"	",,N,,,
79515,SS-1 STORAGE SERVICE,PA,WESTMORELAND,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79516,LEBANON DISCHARGE PATH POINT,OH,WARREN,2,R,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:27,N,,"	",,N,,,
79517,KOSCIUSKO DISCHARGE PATH POINT,MS,ATTALA,1,R,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,N,,"	",,N,,,
79518,GSS STORAGE SERVICE POINT-CNG/GSS,PA,CLINTON,3,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:39,N,,"	",,N,,,
79519,VENICE PLANT FOR NOMINATIONS,LA,PLAQUEMINES,ELA,D,I,STA,,"	20170228","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:02,Y,VGS PIPELINE COMPANY,"	","	0000006719",N,,,
79524,M1 30  CUSTODY TRANSFER POINT KOSCIUSKO,MS,ATTALA,1,D,A,STA,"	20150915",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,N,,"	",,N,,,
79540,STX/ETX ZONE BOUNDARY POINT,TX,WALKER,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:58,N,,"	",,N,,,
79541,STX/WLA ZONE BOUNDARY POINT,TX,JEFFERSON,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:01,N,,"	",,N,,,
79542,WLA/ELA ZONE BOUNDARY POINT,LA,EVANGELINE,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:10,N,,"	",,N,,,
79543,ELA/M1 ZONE BOUNDARY POINT,MS,ATTALA,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:16,N,,"	",,N,,,
79544,ETX/M1 ZONE BOUNDARY POINT,AR,PULASKI,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,N,,"	",,N,,,
79545,M1/M2 30  ZONE BOUNDARY POINT,TN,CLAY,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79546,M1/M2 24  ZONE BOUNDARY POINT,IL,WHITE,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79547,M2/M3 ZONE BOUNDARY POINT,PA,WESTMORELAND,ZB,B,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79550,STORAGE TRANSFER POINT W/ CNG AT OAKFORD,PA,WESTMORELAND,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40208",TET-OAKFORD
79551,(M1) GSS  ST POINT - OAKFORD,IL,WHITE,1,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40208",TET-OAKFORD
79552,(M2) GSS  ST POINT - OAKFORD,PA,FAYETTE,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40208",TET-OAKFORD
79553,(M1) GSS  ST POINT  - LEIDY,TN,MACON,1,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:22,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40206",TET-LEIDY
79554,STORAGE TRANSFER POINT W/ CNG AT LEIDY,PA,CLINTON,3,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:39,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40206",TET-LEIDY
79555,ISS-1 STORAGE SERVICE,PA,WESTMORELAND,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79560,SS/X-28 STORAGE POINT,PA,JUNIATA,3,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,N,,"	",,N,,,
79561,SS/X-28 STORAGE POINT (MAINLINE),PA,WESTMORELAND,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79565,SS/X-28 STORAGE SERVICE POINT,PA,WESTMORELAND,2,D,A,STR,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79579,VENICE SLUG CATCHER - BTU MAKEUP,LA,PLAQUEMINES,ELA,D,A,END,"	19970110",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:03,N,,"	",,N,,,
79581,WILCOX PLANT PVR METER,TX,LAVACA,STX,D,A,PLT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:55,N,,"	",,N,,,
79582,VENICE PLANT PVR METER,LA,PLAQUEMINES,ELA,D,A,PLT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:03,N,,"	",,N,,,
79590,DISCOVERY PLANT PVR METER,LA,PLAQUEMINES,ELA,D,A,PLT,"	20070201",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:06,N,,"	",,N,,,
79591,STX DOWNSTREAM POINT,TX,NO COUNTY NAME,STX,R,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:01,N,,"	",,N,,,
79592,ETX DOWNSTREAM POINT,AR,NO COUNTY NAME,ETX,D,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,N,,"	",,N,,,
79593,WLA DOWNSTREAM POINT,LA,NO COUNTY NAME,WLA,D,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:10,N,,"	",,N,,,
79594,ELA DOWNSTREAM POINT,LA,ST LANDRY,ELA,D,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:16,N,,"	",,N,,,
79595,MARKET ZONE 1 24  DOWNSTREAM POINT,IL,ANDERSON,1,R,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:22,N,,"	",,N,,,
79596,MARKET ZONE 1 30  DOWNSTREAM POINT,TN,ANDERSON,1,D,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79597,MARKET ZONE 2 24  DOWNSTREAM POINT,OH,NO COUNTY NAME,2,D,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:29,N,,"	",,N,,,
79598,MARKET ZONE 2 30  DOWNSTREAM POINT,PA,NO COUNTY NAME,2,D,A,STA,"	20100401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79599,MARKET ZONE 3 DOWNSTREAM POINT,PA,ALLEGHENY,3,R,A,STA,"	20060501",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:49,N,,"	",,N,,,
79611,STX PAL POINT OF TRANSACTION,TX,JEFFERSON,STX,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:02,N,,"	",,N,,,
79612,ETX PAL POINT OF TRANSACTION,TX,SAN JACINTO,ETX,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,N,,"	",,N,,,
79613,WLA PAL POINT OF TRANSACTION,LA,CALCASIEU,WLA,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:10,N,,"	",,N,,,
79614,ELA  PAL POINT OF TRANSACTION,LA,ST LANDRY,ELA,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:16,N,,"	",,N,,,
79615,ZONE M1 24  PAL POINT OF TRANSACTION,AR,PULASKI,1,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:21,N,,"	",,N,,,
79616,ZONE M1 30  PAL POINT OF TRANSACTION,MS,ATTALA,1,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:22,N,,"	",,N,,,
79617,ZONE M2 24  PAL POINT OF TRANSACTION,IN,POSEY,2,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:29,N,,"	",,N,,,
79618,ZONE M2 30  PAL POINT OF TRANSACTION,IN,POSEY,2,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79619,ZONE M3 PAL POINT OF TRANSACTION,PA,INDIANA,3,R,A,VIR,"	20030401",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:49,N,,"	",,N,,,
79660,MARIETTA CUSTODY TRANSFER POINT,PA,LANCASTER,3,D,A,STA,"	20101101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:35,N,,"	",,N,,,
79661,CHAMBERSBURG CUSTODY TRANSFER POINT,PA,FRANKLIN,3,D,A,STA,"	20101101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:36,N,,"	",,N,,,
79662,DELMONT DISCHARGE CUSTODY TRANSFER POINT,PA,WESTMORELAND,3,D,A,STA,"	20091101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79663,ELA/M1 (30 ) ILT POINT,MS,ATTALA,ZB,B,A,STA,"	20030201",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,N,,"	",,N,,,
79664,ETX/M1 24   ILT POINT,AR,PULASKI,ZB,B,A,STA,"	20030211",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,N,,"	",,N,,,
79665,M1/M2 30  ILT POINT,TN,CLAY,ZB,B,A,STA,"	20030211",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79666,M1/M2 24  ILT POINT,IL,WHITE,ZB,B,A,STA,"	20030211",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,N,,"	",,N,,,
79667,M2/M3 ILT POINT,PA,WESTMORELAND,ZB,B,A,STA,"	20030211",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:38,N,,"	",,N,,,
79668,"EQUITABLE - CRAYNE, PA CUSTODY TRANSFER POINT",PA,GREENE,2,R,A,STA,"	20041104",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:34,N,,"	",,N,,,
79669,"CARNEGIE - WAYNESBURG, PA CUSTODY TRANSFER POINT",PA,GREENE,2,R,A,STA,"	20041104",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:33,N,,"	",,N,,,
79671,STX/ETX (24 ) ILT POINT,TX,WALKER,ZB,B,A,STA,"	20141101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:59,N,,"	",,N,,,
79672,WLA/ELA (30 ) ILT POINT,LA,EVANGELINE,ZB,B,A,STA,"	20141101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:10,N,,"	",,N,,,
79673,STX/WLA (30 ) ILT POINT,TX,JEFFERSON,ZB,B,A,STA,"	20141101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:02,N,,"	",,N,,,
79675,CASTOR CUSTODY TRANSFER POINT,LA,BIENVILLE,ETX,R,A,STA,"	20171005",,"	007932908","Texas Eastern Transmission, LP",C000094,20191216 07:59:51,N,,"	",,N,,,
79700,ALGONQUIN GAS TRANSMISSION - LDC ALLOCATION POINT,NJ,HUNTERDON,3,D,A,INT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,"ALGONQUIN GAS TRANSMISSION, LLC","	006951446",,Y,C000084,"	99001",TETCO
79701,ALLIED GAS (PENN FUEL) - LDC ALLOCATION POINT,PA,FRANKLIN,3,D,I,LDC,,"	20191201","	007932908","Texas Eastern Transmission, LP",C000094,20191209 10:03:13,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	N/A",USED FOR ALLOCATION PURPOSES
79702,"ARKLA BEEBE,CABOT,LIGHT,MCRAE - LDC ALLOCATION POI",AR,LONOKE,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:15,Y,ARKANSAS LOUISIANA GAS COMPANY FOR BEEBE AND CABOT,"	","	0000005347",N,,,
79703,ARKLA PARAGOULD - LDC ALLOCATION POINT,AR,GREENE,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:18,Y,"ARKANSAS LOUISIANA GAS COMPANY FOR PARAGOULD, AR","	","	0000005346",N,,,
79704,ASSOCIATED NATURAL GAS - LDC ALLOCATION POINT,MO,SCOTT,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,"BLACK HILLS ENERGY ARKANSAS, INC.","	","	0000030481",Y,C001693,"	79704",ASSOCIATED NATURAL GAS - LDC ALLOCATION POINT
79705,CARNEGIE NATURAL GAS - LDC ALLOCATION POINT,PA,GREENE,2,D,A,INT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200521 12:29:38,Y,CARNEGIE NATURAL GAS COMPANY,"	007911613",,N,,,
79706,CENTRAL ILLINOIS PUBLIC SERVICE - LDC ALLOCATION P,IL,WILLIAMSON,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,AMEREN ILLINOIS COMPANY DBA AMEREN ILLINOIS,"	006936017",,Y,C003986,"	79706",CENTRAL ILLINOIS PUBLIC SERVICE - LDC ALLOCATION P
79710,COLUMBIA GAS (MFGRS) - ZONE M3 - LDC ALLOCATION PO,PA,CHESTER,3,D,A,INT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:35,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	N/A",USED FOR ALLOCATION PURPOSES
79711,EQUITRANS INC - LDC ALLOCATION POINT,PA,GREENE,2,D,A,INT,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190730 14:14:47,Y,"EQUITRANS, LP","	189569585",,Y,C000095,"	N/A",USED FOR ALLOCATION PURPOSES
79712,"LAWRENCEBURG, CITY OF - LDC ALLOCATION POINT",TN,LAWRENCE,1,D,I,LDC,,"	20170203","	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:24:11,Y,"LAWRENCEBURG, TENNESSEE, CITYOF","	078955341",,N,,,
79713,"LEBANON, CITY OF - LDC ALLOCATION POINT",TN,WILSON,1,D,A,END,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:51:19,Y,"LEBANON, CITY OF","	069092351",,N,,,
79714,MIDWEST BROWNSTOWN & MEDORA - LDC ALLOCATION POINT,IN,JACKSON,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:39:12,Y,"MIDWEST NATURAL GAS CORPORATION FOR BROWNSTONE & MEDORA, INDIANA","	088908413",,N,,,
79715,MISSISSIPPI VALLEY AMORY - LDC ALLOCATION POINT,MS,MONROE,1,D,I,LDC,,"	20170203","	007932908","Texas Eastern Transmission, LP",C000094,20170203 10:13:00,Y,MISSISSIPPI VALLEY - AMORY,"	","	0000005364",N,,,
79716,NATIONAL GAS & OIL - LDC ALLOCATION POINT,OH,PERRY,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200805 11:51:18,Y,NATIONAL GAS & OIL COOPERATIVE,"	001053560",,N,,,
79717,NEW JERSEY NATURAL GAS CO. - LDC ALLOCATION POINT,NJ,MIDDLESEX,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:48,Y,NEW JERSEY NATURAL GAS COMPANY,"	061843553",,N,,,
79718,PECO ENERGY - LDC ALLOCATION POINT,PA,CHESTER,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:35,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
79719,PHILADELPHIA GAS WORKS - LDC ALLOCATION POINT,PA,PHILADELPHIA,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:35,Y,PHILADELPHIA GAS WORKS,"	148415904",,N,,,
79720,PUBLIC SERVICE - LDC ALLOCATION POINT,NJ,UNION,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:48,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
79721,"SMYRNA NATURAL GAS SYSTEM, TN - LDC ALLOCATION POI",TN,RUTHERFORD,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:33:35,Y,"SMYRNA, TENNESSEE, TOWN OF","	101758043",,N,,,
79722,"SOMERSET, CITY OF - LDC ALLOCATION POINT",KY,CASEY,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200319 10:54:35,Y,"SOMERSET, KY, CITY OF","	074049016",,N,,,
79723,T. W. PHILLIPS GAS & OIL - ZONE M2 LDC ALLOCATION,PA,WESTMORELAND,3,D,I,LDC,,"	20170203","	007932908","Texas Eastern Transmission, LP",C000094,20200805 11:52:45,Y,PEOPLES GAS COMPANY LLC,"	","	0000030680",N,,,
79724,UNION ELECTRIC CO. - LDC ALLOCATION POINT,MO,SCOTT,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,UNION ELECTRIC COMPANY D/B/A AMEREN MISSOURI,"	006968655",,N,,,
79725,"ATMOS ENERGY CORPORATION, LLC - M1 30  LDC ALLOCATION POINT (TENNE",TN,RUTHERFORD,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:22:05,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	N/A",USED FOR ALLOCATION PURPOSES
79726,NUI CORP (NATIONAL UTILITY INVESTORS) - LDC ALLOCATION POINT,NJ,MONMOUTH,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,ELIZABETHTOWN GAS COMPANY,"	006972236",,N,,,
79728,UGI UTILITIES INC. - LDC ALLOCATION POINT,PA,LANCASTER,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:36,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	N/A",USED FOR ALLOCATION PURPOSES
79729,CINCINNATI GAS AND ELECTRIC - LDC ALLOCATION POINT,OH,BUTLER,2,D,I,LDC,,"	20170203","	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:19:05,Y,"DUKE ENERGY OHIO, INC. (REG)","	006999189",,Y,C000295,"	N/A",USED FOR ALLOCATION PURPOSES
79730,SOUTHERN INDIANA GAS & ELECTRIC - LDC ALLOCATION P,IN,GIBSON,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:32:14,Y,SOUTHERN INDIANA GAS & ELECTRIC COMPANY,"	006937015",,N,,,
79731,UNITED CITIES - M1 24  LDC ALLOCATION POINT (ILLIN,IL,SALINE,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:21,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,"	N/A",USED FOR ALLOCATION PURPOSES
79732,POINTE COUPEE PARISH GAS UTILITY DIST.,LA,POINTE COUPEE,ELA,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:57:20,Y,GAS UTILITY DISTRICT OF POINTE COUPEE PARRISH,"	","	0000003320",N,,,
79733,TRUNKLINE GAS CO. - LDC ALLOCATION,LA,BEAUREGARD,WLA,R,I,INT,,"	20161128","	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:27:32,Y,"TRUNKLINE GAS COMPANY, LLC","	007933062",,Y,C000251,"	N/A",USED FOR ALLOCATION PURPOSES
79734,"CITY OF EDMONTON, KY - LDC ALLOCATION POINT",KY,METCALFE,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 15:21:54,Y,"EDMONTON, KY, CITY OF","	040432783",,N,,,
79735,"LAWRENCEBURG, CITY OF - LDC ALLOCATION POINT",TN,LAWRENCE,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:24:11,Y,"LAWRENCEBURG, TENNESSEE, CITYOF","	078955341",,N,,,
79736,INDIANA GAS CO - LDC ALLOCATION POINT,IN,DECATUR,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:54:54,Y,"INDIANA GAS COMPANY, INC.","	006938211",,N,,,
79737,HORTON HIGHWAY UTILITY DISTRICT - LDC ALLOCATION POINT,TN,WILLIAMSON,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:21,Y,HORTON HIGHWAY UTILITY DISTRICT,"	081460024",,N,,,
79738,PEFS (MAIN PASS) - LDC ALLOCATION POINT,LA,MAIN PASS,ELA,R,A,WHD,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:01,Y,"CENTANA GATHERING, LLC","	","	0000027633",N,,,
79739,BROOKLYN UNION - LDC ALLOCATION POINT,NY,RICHMOND,3,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:49,Y,THE BROOKLYN UNION GAS COMPANY D/B/A NATIONAL GRID NY,"	006978795",,Y,C001657,"	N/A",USED FOR ALLOCATION PURPOSES
79740,AMEREN - LDC ALLOCATION POINT,IL,WILLIAMSON,1,D,I,LDC,,"	20170203","	007932908","Texas Eastern Transmission, LP",C000094,20170203 10:09:53,Y,AMEREN SERVICES COMPANY,"	966851875",,N,,,
79741,UNITED CITIES MO - LDC ALLOCATION POINT,MO,SCOTT,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP.,"	078314967",,Y,C002871,"	N/A",USED FOR ALLOCATION PURPOSES
79742,EAST OHIO - LDC ACCOUNTING POINT,OH,MONROE,2,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:25:48,Y,THE EAST OHIO GAS COMPANY DBA DOMINION ENERGY OHIO,"	007900475",,N,,,
79743,PEOPLE'S LDC ALLOCATION POINT,PA,BLAIR,3,R,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200805 11:53:13,Y,PEOPLES NATURAL GAS COMPANY LLC,"	007916208",,Y,C002105,"	N/A",USED FOR ALLOCATION PURPOSES
79744,LAFAYETTE ACCOUNTING POINT,TN,NO COUNTY NAME,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:52:01,Y,"LAFAYETTE, TENNESSEE, CITY OF","	048848693",,N,,,
79745,RED BAY ACCOUNTING POINT,AL,FRANKLIN,1,D,A,LDC,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,TENNESSEE VALLEY AUTHORITY,"	001883032",,N,,,
79746,DEFS ACCOUNTING POINT,TX,LAVACA,STX,R,I,LDC,,"	20161128","	007932908","Texas Eastern Transmission, LP",C000094,20190725 14:24:57,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
79748,COLUMBIA GAS-PA (MFGRS.) - ZONE 3- LDC ALLOCATION POINT,PA,SOMERSET,3,D,A,INT,"	20050901",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:41,Y,COLUMBIA GAS OF PENNSYLVANIA,"	008781668",,N,,,
79749,"COLUMBIA, KY - LDC ALLOCATION POINT",KY,ADAIR,2,D,I,LDC,,"	20170203","	007932908","Texas Eastern Transmission, LP",C000094,20180918 10:36:20,Y,"COLUMBIA, KENTUCKY, CITY OF","	606442333",,N,,,
79842,TETCO - VIOSCA KNOLL HEAD OF  LATERAL,LA,MAIN PASS-SOUTH & EAST,ELA,R,A,STA,"	19930601",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:59,N,,"	",,N,,,
